"subject","predicate","object","graph"
"b12_b3239051","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6002733",""
"b12_b3239052","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239052","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6002738",""
"b12_b3239053","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239053","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6003223",""
"b12_b3239054","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239054","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6003310",""
"b12_b3239055","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239055","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6003344",""
"b12_b3239056","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239056","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6003673",""
"b12_b3239057","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239057","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6004971",""
"b12_b3239058","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239058","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6008714",""
"b12_b3239059","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239059","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6008873",""
"b12_b3239060","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239060","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6009590",""
"b12_b3239061","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239061","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6009829",""
"b12_b3239062","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239062","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6013332",""
"b12_b3239063","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239063","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6013400",""
"b12_b3239064","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239064","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6015499",""
"b12_b3239065","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239065","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6016649",""
"b12_b3239066","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239066","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6016742",""
"b12_b3239067","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239067","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6018333",""
"b12_b3239068","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239068","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6019034",""
"b12_b3239069","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239069","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6022379",""
"b12_b3239070","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239070","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6023816",""
"b12_b3239071","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239071","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6024637",""
"b12_b3239072","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239072","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6025776",""
"b12_b3239073","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239073","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6026542",""
"b12_b3239074","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239074","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6026731",""
"b12_b3239075","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239075","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6026756",""
"b12_b3239076","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239076","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6028762",""
"b12_b3239077","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239077","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6029926",""
"b12_b3239078","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239078","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6030577",""
"b12_b3239079","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239079","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6034123",""
"b12_b3239080","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239080","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6034635",""
"b12_b3239081","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239081","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6035922",""
"b12_b3239082","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239082","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6036214",""
"b12_b3239083","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239083","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6039242",""
"b12_b3239084","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239084","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6039278",""
"b12_b3239085","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239085","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6039872",""
"b12_b3239086","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239086","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6040652",""
"b12_b3239087","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239087","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6045432",""
"b12_b3239088","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239088","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6047181",""
"b12_b3239089","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239089","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6048509",""
"b12_b3239090","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239090","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6049326",""
"b12_b3239091","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239091","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6050347",""
"b12_b3239092","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239092","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6051843",""
"b12_b3239093","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239093","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6052291",""
"b12_b3239094","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239094","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6052311",""
"b12_b3239095","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239095","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6052312",""
"b12_b3239096","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239096","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6052322",""
"b12_b3239097","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239097","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6056203",""
"b12_b3239098","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239098","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6060941",""
"b12_b3239099","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239099","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6062354",""
"b12_b3239100","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239100","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6062788",""
"b12_b3239101","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239101","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6067896",""
"b12_b3239102","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239102","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6067905",""
"b12_b3239103","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239103","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6069183",""
"b12_b3239104","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239104","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6069187",""
"b12_b3239105","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239105","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6069194",""
"b12_b3239106","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239106","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6069200",""
"b12_b3239107","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239107","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6069207",""
"b12_b3239108","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239108","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6069599",""
"b12_b3239109","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239109","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6070095",""
"b12_b3239110","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239110","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6070352",""
"b12_b3239111","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239111","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6071482",""
"b12_b3239112","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239112","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6072918",""
"b12_b3239113","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239113","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6072919",""
"b12_b3239114","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239114","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6072923",""
"b12_b3239115","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239115","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6072925",""
"b12_b3239116","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239116","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6073068",""
"b12_b3239117","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239117","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6075461",""
"b12_b3239118","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239118","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6075531",""
"b12_b3239119","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239119","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6077739",""
"b12_b3239120","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239120","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6078464",""
"b12_b3239121","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239121","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6083742",""
"b12_b3239122","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239122","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6086184",""
"b12_b3239123","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239123","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6086594",""
"b12_b3239124","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239124","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6087678",""
"b12_b3239125","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239125","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6087989",""
"b12_b3239126","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239126","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6088146",""
"b12_b3239127","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239127","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6090319",""
"b12_b3239128","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239128","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6093430",""
"b12_b3239129","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239129","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6093444",""
"b12_b3239130","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239130","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6095343",""
"b12_b3239131","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239131","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6095669",""
"b12_b3239132","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3239132","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC6096804",""
